956, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|22|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
958, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|45|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
956, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|22|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
958, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|45|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
956, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|22|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
958, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|45|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
956, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|22|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
958, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|45|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
956, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|22|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
958, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|45|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
956, 22|1|45|32|18|, 32|1|45|18|18|1|22|1|1|22|22|1|22|45|18|32|22|32|18|1|32|18|22|18|1|32|18|18|32|22|18|45|32|32|1|32|18|22|32|1|45|45|1|32|22|45|18|32|22|32|
1249, 22|1|20|32|19|, 32|1|20|20|19|1|22|19|19|22|22|1|22|32|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|20|1|32|1|22|32|1|20|20|1|32|22|20|32|32|22|32|
1216, 22|1|20|32|19|, 32|1|20|20|19|1|22|19|19|22|22|1|22|32|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|20|1|32|1|22|32|1|20|20|1|32|22|22|32|32|22|32|
1186, 22|1|20|32|19|, 32|1|20|20|19|1|22|19|19|22|22|1|22|32|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|20|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|32|
1156, 22|1|20|32|19|, 32|1|20|20|19|1|22|19|19|22|22|1|22|32|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|32|
1127, 22|1|20|32|19|, 32|1|20|20|19|1|22|19|19|22|22|1|22|20|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|32|
1101, 22|1|20|32|19|, 20|1|20|20|19|1|22|19|19|22|22|1|22|20|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|32|
1077, 22|1|20|32|19|, 20|1|22|20|19|1|22|19|19|22|22|1|22|20|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|32|
1055, 22|1|20|32|19|, 20|1|22|19|19|1|22|19|19|22|22|1|22|20|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|32|
1033, 22|1|20|32|19|, 20|1|22|19|19|1|22|19|19|22|22|1|22|20|20|32|22|32|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|20|
1015, 22|1|20|32|19|, 20|1|22|19|19|1|22|19|19|22|22|1|22|20|20|32|22|20|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|20|
987, 22|1|20|32|19|, 20|1|22|19|32|1|22|19|19|22|22|1|22|20|20|32|22|20|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|32|1|20|20|1|20|22|22|32|32|22|20|
972, 22|1|20|32|19|, 20|1|22|19|32|1|22|19|19|22|22|1|22|20|20|32|22|20|20|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|20|1|20|20|1|20|22|22|32|32|22|20|
968, 22|1|20|32|19|, 20|1|22|19|32|1|22|19|19|22|22|1|22|20|20|32|22|20|19|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|32|1|22|20|1|20|20|1|20|22|22|32|32|22|20|
955, 22|1|20|32|19|, 20|1|22|19|32|1|22|19|19|22|22|1|22|20|20|32|22|20|19|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|20|1|22|20|1|20|20|1|20|22|22|32|32|22|20|
945, 22|1|20|32|19|, 20|1|22|19|32|1|22|19|19|22|22|1|22|20|20|32|22|20|32|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|20|1|22|20|1|20|20|1|20|22|22|32|32|22|20|
927, 22|1|20|32|19|, 20|1|22|19|32|1|22|19|19|22|20|1|22|20|20|32|22|20|32|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|1|20|1|22|20|1|20|22|1|20|22|22|32|32|22|20|
917, 22|1|20|32|19|, 20|1|22|1|32|1|22|19|19|22|20|1|22|20|20|32|22|20|32|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|19|20|1|22|20|1|20|22|1|20|22|22|32|32|22|20|
919, 22|1|20|32|19|, 20|1|22|1|32|1|22|19|19|22|20|1|22|20|20|32|22|20|32|19|20|32|22|1|1|32|1|1|32|22|1|20|32|32|19|20|1|22|20|1|20|22|1|20|22|22|32|32|22|20|
917, 22|1|20|32|19|, 20|1|22|1|32|1|22|19|19|22|20|1|22|20|20|32|22|20|32|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|19|20|1|22|20|1|20|22|1|20|22|22|32|32|22|20|
919, 22|1|20|32|19|, 20|1|22|1|32|1|22|19|19|22|20|1|22|20|20|32|22|20|32|19|20|32|22|1|1|32|1|1|32|22|1|20|32|32|19|20|1|22|20|1|20|22|1|20|22|22|32|32|22|20|
917, 22|1|20|32|19|, 20|1|22|1|32|1|22|19|19|22|20|1|22|20|20|32|22|20|32|19|20|32|22|1|1|32|1|1|32|22|32|20|32|32|19|20|1|22|20|1|20|22|1|20|22|22|32|32|22|20|
1223, 9|1|45|32|19|, 32|1|45|45|19|1|9|19|19|9|9|1|9|45|45|32|9|32|45|19|32|32|9|1|1|32|1|1|32|9|32|45|32|45|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1177, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|9|1|9|45|45|32|9|32|45|19|32|32|9|1|1|32|1|1|32|9|32|45|32|45|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1140, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|9|1|9|45|45|32|9|32|19|19|32|32|9|1|1|32|1|1|32|9|32|45|32|45|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1120, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|9|1|9|45|45|32|9|32|19|19|32|32|9|1|1|32|1|1|32|9|32|45|32|19|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1114, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|9|1|9|45|45|32|9|32|19|19|32|32|45|1|1|32|1|1|32|9|32|45|32|19|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1104, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|9|1|9|45|9|32|9|32|19|19|32|32|45|1|1|32|1|1|32|9|32|45|32|19|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1100, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|45|1|9|45|9|32|9|32|19|19|32|32|45|1|1|32|1|1|32|9|32|45|32|19|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1097, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|45|1|9|45|9|32|9|32|19|19|32|32|45|1|9|32|1|1|32|9|32|45|32|19|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1072, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|45|1|9|45|9|32|9|32|19|19|32|32|45|1|9|32|1|1|19|9|32|45|32|32|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1060, 9|1|45|32|19|, 32|1|45|19|19|1|9|19|19|9|45|1|9|45|9|32|9|32|19|19|32|32|45|1|9|32|1|1|9|9|32|45|32|32|1|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1050, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|9|32|9|32|19|19|32|32|45|1|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1041, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|19|19|9|32|45|1|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|9|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|45|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|9|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|45|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|9|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|45|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|9|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|45|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1038, 9|1|45|32|19|, 32|1|45|1|19|1|9|19|19|9|45|1|9|45|32|32|9|32|1|19|9|32|45|19|9|32|1|1|9|9|32|45|32|32|19|32|1|9|32|1|45|45|1|32|9|45|32|32|9|32|
1638, 18|1|45|32|19|, 32|1|45|45|19|1|18|19|19|18|18|1|18|45|45|32|18|32|18|19|32|32|19|1|1|32|1|1|32|18|32|45|32|45|1|32|1|18|32|1|45|45|1|32|18|45|32|32|18|32|
1599, 18|1|45|32|19|, 32|1|45|45|19|1|18|19|19|18|18|1|18|45|45|32|18|32|18|19|32|32|19|1|1|32|1|1|32|18|32|45|32|45|1|32|1|18|32|1|45|45|1|32|45|45|32|32|18|32|
1533, 18|1|45|32|19|, 32|1|45|18|19|1|18|19|19|18|18|1|18|45|45|32|18|32|18|19|32|32|19|1|1|32|1|1|32|18|32|45|32|45|1|32|1|18|32|1|45|45|1|32|45|45|32|32|18|32|
1500, 18|1|45|32|19|, 32|1|45|18|19|1|18|19|19|18|18|1|45|45|45|32|18|32|18|19|32|32|19|1|1|32|1|1|32|18|32|45|32|45|1|32|1|18|32|1|45|45|1|32|45|45|32|32|18|32|
1469, 18|1|45|32|19|, 32|1|45|18|19|1|45|19|19|18|18|1|45|45|45|32|18|32|18|19|32|32|19|1|1|32|1|1|32|18|32|45|32|45|1|32|1|18|32|1|45|45|1|32|45|45|32|32|18|32|
1408, 18|1|45|32|19|, 32|1|45|18|19|1|45|19|19|18|18|1|45|45|45|32|18|32|18|19|32|32|19|1|1|32|1|1|32|18|32|45|32|18|1|32|1|18|32|1|45|45|1|32|45|45|32|32|18|32|
1381, 18|1|45|32|19|, 32|1|45|18|19|1|45|19|19|18|18|1|45|45|45|32|18|32|18|19|32|32|19|1|1|32|1|1|32|18|18|45|32|18|1|32|1|18|32|1|45|45|1|32|45|45|32|32|18|32|
1304, 18|1|45|32|19|, 32|1|45|18|19|1|45|19|19|18|18|1|45|45|45|32|18|32|18|19|32|32|45|1|1|32|1|1|32|18|18|45|32|18|1|32|1|18|32|1|45|45|1|32|45|45|32|32|18|32|
1258, 18|1|45|32|19|, 32|1|45|18|19|1|45|19|19|18|45|1|45|45|45|32|18|32|18|19|32|32|45|1|1|32|1|1|32|18|18|45|32|18|1|32|1|18|32|1|45|45|1|32|45|45|32|32|18|32|
1236, 18|1|45|32|19|, 32|1|45|18|19|1|45|19|19|18|45|1|45|45|45|32|18|32|18|19|32|32|45|1|1|32|1|1|32|18|18|45|32|18|1|32|1|18|32|1|45|45|1|32|45|45|18|32|18|32|
1216, 18|1|45|32|19|, 32|1|45|18|19|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|32|45|1|1|32|1|1|32|18|18|45|32|18|1|32|1|18|32|1|45|45|1|32|45|45|18|32|18|32|
1172, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|32|45|1|1|32|1|1|32|18|18|45|32|18|1|32|1|18|32|1|45|45|1|32|45|45|18|32|18|32|
1141, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|18|45|1|1|32|1|1|32|18|18|45|32|32|1|32|1|18|32|1|45|45|1|32|45|45|18|32|18|32|
1123, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|18|45|1|1|32|1|18|32|18|18|45|32|32|1|32|1|18|32|1|45|45|1|32|45|45|18|32|18|32|
1113, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|18|45|1|1|32|18|18|32|18|18|45|32|32|1|32|1|18|32|1|45|45|1|32|45|45|18|32|18|32|
1104, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|18|45|1|1|32|18|18|32|18|18|45|32|32|1|32|1|1|32|1|45|45|1|32|45|45|18|32|18|32|
1099, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|18|45|1|1|32|18|18|32|18|18|45|32|32|1|32|18|1|32|1|45|45|1|32|45|45|18|32|18|32|
1073, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|18|45|18|1|32|18|18|32|1|18|45|32|32|1|32|18|1|32|1|45|45|1|32|45|45|18|32|18|32|
1074, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|18|32|18|19|32|18|45|18|1|32|18|18|32|1|18|45|32|32|19|32|18|1|32|1|45|45|1|32|45|45|18|32|18|32|
1069, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|1|32|18|19|32|18|45|18|1|32|18|18|32|1|18|45|32|32|19|32|18|1|32|1|45|45|1|32|45|45|18|32|18|32|
1061, 18|1|45|32|19|, 32|1|45|18|18|1|45|19|19|45|45|1|45|45|45|32|1|32|18|19|32|18|45|18|1|32|18|18|18|1|18|45|32|32|19|32|18|1|32|1|45|45|1|32|45|45|18|32|18|32|
1554, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|3|32|45|19|32|32|3|1|1|32|1|1|32|3|32|45|32|45|1|32|1|3|32|1|45|45|1|32|3|45|32|32|3|32|
1536, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|3|32|45|19|32|32|3|1|1|32|1|1|32|3|3|45|32|45|1|32|1|3|32|1|45|45|1|32|3|45|32|32|3|32|
1523, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|45|32|45|19|32|32|3|1|1|32|1|1|32|3|3|45|32|45|1|32|1|3|32|1|45|45|1|32|3|45|32|32|3|32|
1477, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|45|32|45|19|32|32|3|1|1|32|1|1|32|3|3|45|32|3|1|32|1|3|32|1|45|45|1|32|3|45|32|32|3|32|
1474, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|45|32|45|19|32|32|3|1|1|32|1|1|32|3|3|45|32|3|1|32|1|45|32|1|45|45|1|32|3|45|32|32|3|32|
1456, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|45|32|45|19|32|32|3|1|1|32|3|1|32|3|3|45|32|3|1|32|1|45|32|1|45|45|1|32|3|45|32|32|3|32|
1446, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|45|32|45|19|32|32|3|1|1|32|3|1|32|3|3|45|32|3|1|32|1|45|32|1|45|45|1|32|3|45|3|32|3|32|
1380, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|45|32|3|19|32|32|3|1|1|32|3|1|32|45|3|45|32|3|1|32|1|45|32|1|45|45|1|32|3|45|3|32|3|32|
1329, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|3|1|3|45|45|32|45|32|3|19|32|32|45|1|1|32|3|1|32|45|3|45|32|3|1|32|1|3|32|1|45|45|1|32|3|45|3|32|3|32|
1286, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|45|1|3|45|45|32|45|32|3|19|32|32|45|1|1|32|3|1|32|45|3|45|32|3|1|32|1|3|32|1|45|45|1|32|3|45|3|32|3|32|
1257, 3|1|45|32|19|, 32|1|45|3|19|1|3|19|19|3|45|1|45|45|45|32|45|32|3|19|32|32|45|1|1|32|3|1|32|45|3|45|32|3|1|32|1|3|32|1|45|45|1|32|3|45|3|32|3|32|
1227, 3|1|45|32|19|, 32|1|45|3|3|1|3|19|19|3|45|1|45|45|45|32|45|32|3|19|32|32|45|1|1|32|3|1|32|45|3|45|32|3|1|32|1|3|32|1|45|45|1|32|3|45|3|32|3|32|
1194, 3|1|45|32|19|, 32|1|45|3|3|1|3|19|19|3|45|1|45|45|45|32|45|32|3|19|32|32|45|1|1|32|3|1|3|45|3|45|32|32|1|32|1|3|32|1|45|45|1|32|3|45|3|32|3|32|
1172, 3|1|45|32|19|, 32|1|45|3|3|1|1|19|19|3|45|1|45|45|45|32|45|32|3|19|32|32|45|3|1|32|3|1|3|45|3|45|32|32|1|32|1|3|32|1|45|45|1|32|3|45|3|32|3|32|
